snippet.publishedAt,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.medium.url,snippet.channelTitle,snippet.localized.title,snippet.localized.description,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.dislikeCount,player.embedHtml
2021-07-22T02:30:10Z,REVELACIÓN DE GÉNERO DE MI BEBÉ | Cielo Anais,"Revelación de Género 💗💙

Hoy es uno de los momentos más felices y emocionantes de toda mi vida 😍 Estoy tan enamorada de ti MI BEBÉ ❤️ Es un orgullo para mi poder ser tú madre. Cuento los días para poder tenerte ya en mis brazos y llenarte de muchos besos. 🥰 Muchas gracias a mi familia y a ustedes por ser parte de nuestras vidas y estoy feliz de compartir esto con ustedes mis Cielitos.

‼️Campañas y/ó Colaboraciones: cieloanais.zas@gmail.com‼️ 

Un agradecimiento especial a: 
🔺Video grabado y editado por Altiplano Producciones 
🔺Fotografía @paolavm.photo
🔺Decoración @lafontcreaciones  
🔺Repostería @once_upon_a_crepe
🔺Flores @amarenastudiofloral
🔺Bebes Gigantes @elmandaderoexpress.20
🔺Donas & Conchas @panaderia_lailusion 🔺Letras @shunshine.a014 
🔺Salsas @salsusmexico 
🔺Jardín Ubicado en Mariano Vázquez 407

Sígueme en todas mis Redes Sociales: 👇🏻
✨INSTAGRAM PERSONAL: https://www.instagram.com/cieloanais
✨INSTAGRAM NUTRICION: https://www.instagram.com/nutricielo
✨TWITTER: https://www.twitter.com/cieloanaiss
✨TIKTOK: https://www.tiktok.com/cieloanaiss
✨YOUTUBE: https://www.youtube.com/cieloanais
✨FACEBOOK: https://www.facebook.com/cieloanaiss
✨MI PÁGINA WEB: https://cieloanais.com.mx

#RevelaciondeGenero #PrediccionesdelSexodelBebe #GenderReveal",https://i.ytimg.com/vi/wOsjlpyVjgA/default.jpg,https://i.ytimg.com/vi/wOsjlpyVjgA/mqdefault.jpg,Cielo Anais,REVELACIÓN DE GÉNERO DE MI BEBÉ | Cielo Anais,"Revelación de Género 💗💙

Hoy es uno de los momentos más felices y emocionantes de toda mi vida 😍 Estoy tan enamorada de ti MI BEBÉ ❤️ Es un orgullo para mi poder ser tú madre. Cuento los días para poder tenerte ya en mis brazos y llenarte de muchos besos. 🥰 Muchas gracias a mi familia y a ustedes por ser parte de nuestras vidas y estoy feliz de compartir esto con ustedes mis Cielitos.

‼️Campañas y/ó Colaboraciones: cieloanais.zas@gmail.com‼️ 

Un agradecimiento especial a: 
🔺Video grabado y editado por Altiplano Producciones 
🔺Fotografía @paolavm.photo
🔺Decoración @lafontcreaciones  
🔺Repostería @once_upon_a_crepe
🔺Flores @amarenastudiofloral
🔺Bebes Gigantes @elmandaderoexpress.20
🔺Donas & Conchas @panaderia_lailusion 🔺Letras @shunshine.a014 
🔺Salsas @salsusmexico 
🔺Jardín Ubicado en Mariano Vázquez 407

Sígueme en todas mis Redes Sociales: 👇🏻
✨INSTAGRAM PERSONAL: https://www.instagram.com/cieloanais
✨INSTAGRAM NUTRICION: https://www.instagram.com/nutricielo
✨TWITTER: https://www.twitter.com/cieloanaiss
✨TIKTOK: https://www.tiktok.com/cieloanaiss
✨YOUTUBE: https://www.youtube.com/cieloanais
✨FACEBOOK: https://www.facebook.com/cieloanaiss
✨MI PÁGINA WEB: https://cieloanais.com.mx

#RevelaciondeGenero #PrediccionesdelSexodelBebe #GenderReveal",processed,public,youtube,True,True,False,379523,24976,618,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/wOsjlpyVjgA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-22T16:00:22Z,Ariana Grande - positions (Official Live Performance) | Vevo,"Ariana Grande - positions (Official Live Performance) | Vevo

If our Official Live Performances of “pov” and “safety net” reveal anything, it’s that Ariana Grande excels at her job because she’s so passionate about the results. You don’t hit the high notes, you don’t exude candor, and you don’t make pop music as moving as she does without crossing the T’s and dotting the I’s. A very cool Cali session with the look and feel of a cozy little meadow was a perfect place to turn some of the best tunes on ‘Positions’ into utterly memorable performances. Go Team Ari. In a typically inventive move, our hero chose to loop her vocals when it came time to perform the album’s title track. Watch her augment the band’s moves with a little layering of her voice. As she references both the kitchen and the bedroom in her lyrics, the sound stacks up, taking on its own internal rhythm. Beautiful.

The Vevo official live performance of “positions"" by Ariana Grande. Listen & download positions (the album) here: http://arianagrande.lnk.to/positions

►Shop Merch: https://arianagrande.lnk.to/shop

►Follow Ariana Grande:
https://arianagrande.com
https://instagram.com/arianagrande
https://twitter.com/arianagrande
https://facebook.com/arianagrande

►Subscribe to Ariana Grande: https://arianagrande.lnk.to/subscribe

Creative Director: Micah Bickham
Creative Director: Ed Walker
Executive Producer: Micah Bickham
Executive Producer: Ed Walker
Executive Producer: Scooter Braun
Executive Producer: JP Evangelista
Executive Producer: Jordy Wax
Directed By: Micah Bickham
Creative Producer: Bram Vandermark
Design & VFX: Sydney Emery
Design: Dominique Falcone
Design: Gabriela De Oliveira
Producer: Madeline Schmidt
Producer: Haley Sliger
Music & Talent: Annie Shapiro & Sam Mackoff
Produced By: Contrast Films
Director Of Photography: Erik Sohlstrom
Lighting Design: Visual Edge
Production Design: Tyler Jensen
Editor / Producer: Austin Prahl
Color: Joseph Bicknell
Drums: Aaron Spears 
Bass: Eric Ingram
Guitar: Natural
Keys: Nelson Jackson III 
TM: Roshad Ismail
Makeup: Ash K Holm 
Hair: Josh Liu
Style: Mimi Cuttrell

Vevo
http://facebook.com/vevo
http://twitter.com/vevo
http://instagram.com/vevo

#ArianaGrande #Positions #Vevo

http://vevo.ly/A7j7jm",https://i.ytimg.com/vi/uL52DajINdY/default.jpg,https://i.ytimg.com/vi/uL52DajINdY/mqdefault.jpg,ArianaGrandeVevo,Ariana Grande - positions (Official Live Performance) | Vevo,"Ariana Grande - positions (Official Live Performance) | Vevo

If our Official Live Performances of “pov” and “safety net” reveal anything, it’s that Ariana Grande excels at her job because she’s so passionate about the results. You don’t hit the high notes, you don’t exude candor, and you don’t make pop music as moving as she does without crossing the T’s and dotting the I’s. A very cool Cali session with the look and feel of a cozy little meadow was a perfect place to turn some of the best tunes on ‘Positions’ into utterly memorable performances. Go Team Ari. In a typically inventive move, our hero chose to loop her vocals when it came time to perform the album’s title track. Watch her augment the band’s moves with a little layering of her voice. As she references both the kitchen and the bedroom in her lyrics, the sound stacks up, taking on its own internal rhythm. Beautiful.

The Vevo official live performance of “positions"" by Ariana Grande. Listen & download positions (the album) here: http://arianagrande.lnk.to/positions

►Shop Merch: https://arianagrande.lnk.to/shop

►Follow Ariana Grande:
https://arianagrande.com
https://instagram.com/arianagrande
https://twitter.com/arianagrande
https://facebook.com/arianagrande

►Subscribe to Ariana Grande: https://arianagrande.lnk.to/subscribe

Creative Director: Micah Bickham
Creative Director: Ed Walker
Executive Producer: Micah Bickham
Executive Producer: Ed Walker
Executive Producer: Scooter Braun
Executive Producer: JP Evangelista
Executive Producer: Jordy Wax
Directed By: Micah Bickham
Creative Producer: Bram Vandermark
Design & VFX: Sydney Emery
Design: Dominique Falcone
Design: Gabriela De Oliveira
Producer: Madeline Schmidt
Producer: Haley Sliger
Music & Talent: Annie Shapiro & Sam Mackoff
Produced By: Contrast Films
Director Of Photography: Erik Sohlstrom
Lighting Design: Visual Edge
Production Design: Tyler Jensen
Editor / Producer: Austin Prahl
Color: Joseph Bicknell
Drums: Aaron Spears 
Bass: Eric Ingram
Guitar: Natural
Keys: Nelson Jackson III 
TM: Roshad Ismail
Makeup: Ash K Holm 
Hair: Josh Liu
Style: Mimi Cuttrell

Vevo
http://facebook.com/vevo
http://twitter.com/vevo
http://instagram.com/vevo

#ArianaGrande #Positions #Vevo

http://vevo.ly/A7j7jm",processed,public,youtube,True,True,False,1876646,325425,1248,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/uL52DajINdY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-21T20:03:09Z,¡ESTO PIENSAN de MÉXICO sus RIVALES de los JUEGOS OLÍMPICOS TOKIO 2021!,"¿Has pensado que opinan de México en los paises que los enfrentaran en Tokio? Francia, Japón y Sudáfrica... Pues quédate... 🔥GANATE una playera de la Selección Mexicana https://bit.ly/36BmPme 🚨 ¡PARTICIPA, PUEDES GANAR! 👀😎

#SeleccionMexicana #JuegosOlimpicos #Tokio2021

-- Créditos videos utilizados:
..The Soccer Jersey Channel, Jersey adidas México Local 2021:
https://www.youtube.com/watch?v=QVZclV85PYo
..Project VR, | BELIEVER Selección Mexicana Mundial Rusia 2018 [MOTIVACION]
https://www.youtube.com/watch?v=MRVaJuve8y4
..otanerfootball, Kylian Mbappé ● AMAZING SPEED and SKILLS 2019 ● || HD ● FRANCE ●
https://www.youtube.com/watch?v=DVNqns67qYw

Si quieres estar al tanto de nuestro próximo vídeo síguenos en nuestras redes sociales:

Nuestro Twitter:
https://twitter.com/OnceIniciaI

Nuestro Facebook:
https://www.facebook.com/OnceIniciaI

Nuestro Instagram:
https://www.instagram.com/onceinicial_/

FOTOGRAFIAS por MEXSPORT.
-------------------------------------------------------------------------
Voz y Guion: @Riickstafarii
https://twitter.com/RiicksTafarii

Edición: @SoyEdu_
https://twitter.com/SoyEdu_

---------------------------------------------------------
MUSICA DE FONDO...
Dj Masaya- Ex-puesto.
Curt Powell- Porro bonito.

OUTRO...
Boxing Fox - Pirates [Ska-Punk] | Musica Sin Copyright
Artista: Boxing Fox
Canción: Pirates",https://i.ytimg.com/vi/XfxRegQjJfE/default.jpg,https://i.ytimg.com/vi/XfxRegQjJfE/mqdefault.jpg,Once Inicial,¡ESTO PIENSAN de MÉXICO sus RIVALES de los JUEGOS OLÍMPICOS TOKIO 2021!,"¿Has pensado que opinan de México en los paises que los enfrentaran en Tokio? Francia, Japón y Sudáfrica... Pues quédate... 🔥GANATE una playera de la Selección Mexicana https://bit.ly/36BmPme 🚨 ¡PARTICIPA, PUEDES GANAR! 👀😎

#SeleccionMexicana #JuegosOlimpicos #Tokio2021

-- Créditos videos utilizados:
..The Soccer Jersey Channel, Jersey adidas México Local 2021:
https://www.youtube.com/watch?v=QVZclV85PYo
..Project VR, | BELIEVER Selección Mexicana Mundial Rusia 2018 [MOTIVACION]
https://www.youtube.com/watch?v=MRVaJuve8y4
..otanerfootball, Kylian Mbappé ● AMAZING SPEED and SKILLS 2019 ● || HD ● FRANCE ●
https://www.youtube.com/watch?v=DVNqns67qYw

Si quieres estar al tanto de nuestro próximo vídeo síguenos en nuestras redes sociales:

Nuestro Twitter:
https://twitter.com/OnceIniciaI

Nuestro Facebook:
https://www.facebook.com/OnceIniciaI

Nuestro Instagram:
https://www.instagram.com/onceinicial_/

FOTOGRAFIAS por MEXSPORT.
-------------------------------------------------------------------------
Voz y Guion: @Riickstafarii
https://twitter.com/RiicksTafarii

Edición: @SoyEdu_
https://twitter.com/SoyEdu_

---------------------------------------------------------
MUSICA DE FONDO...
Dj Masaya- Ex-puesto.
Curt Powell- Porro bonito.

OUTRO...
Boxing Fox - Pirates [Ska-Punk] | Musica Sin Copyright
Artista: Boxing Fox
Canción: Pirates",processed,public,youtube,True,True,False,204537,5934,211,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/XfxRegQjJfE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-22T02:45:11Z,"Se forma una Cascada por lluvia en el Socavón de puebla, actualización Socavón hoy (21 Julio 2021)","Gran parte de toda el agua que cae en la zona curiosamente se dirige al Socavón.. 

Contacto: mexicodjipuebla@gmail.com

Fecha de captura: 21 de Julio de 2021 6:15pm (GMT-5) 
Equipo: DJI Mavic 2 enterprise advanced

Dirección:
San Isidro CP 72660 
Santa María Zacatepec Puebla, México.
19.12607231209289, -98.37366608293489",https://i.ytimg.com/vi/tJMbUAaSPgY/default.jpg,https://i.ytimg.com/vi/tJMbUAaSPgY/mqdefault.jpg,MEXICO DJI PUEBLA,"Se forma una Cascada por lluvia en el Socavón de puebla, actualización Socavón hoy (21 Julio 2021)","Gran parte de toda el agua que cae en la zona curiosamente se dirige al Socavón.. 

Contacto: mexicodjipuebla@gmail.com

Fecha de captura: 21 de Julio de 2021 6:15pm (GMT-5) 
Equipo: DJI Mavic 2 enterprise advanced

Dirección:
San Isidro CP 72660 
Santa María Zacatepec Puebla, México.
19.12607231209289, -98.37366608293489",processed,public,youtube,True,True,False,541397,4719,260,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/tJMbUAaSPgY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-21T22:03:50Z,"Stray Kids ""NOEASY"" Thunderous Trailer","Stray Kids(스트레이 키즈) ""NOEASY"" Thunderous Trailer

Stray Kids Digital Single ""Mixtape : 애"" 
iTunes & Apple Music: https://apple.co/3dc63xQ
Spotify: https://spoti.fi/3qykdyY

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈
#NOEASY
#StrayKidsComeback
#YouMakeStrayKidsStay",https://i.ytimg.com/vi/Kpm48b7xSB4/default.jpg,https://i.ytimg.com/vi/Kpm48b7xSB4/mqdefault.jpg,JYP Entertainment,"Stray Kids ""NOEASY"" Thunderous Trailer","Stray Kids(스트레이 키즈) ""NOEASY"" Thunderous Trailer

Stray Kids Digital Single ""Mixtape : 애"" 
iTunes & Apple Music: https://apple.co/3dc63xQ
Spotify: https://spoti.fi/3qykdyY

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈
#NOEASY
#StrayKidsComeback
#YouMakeStrayKidsStay",processed,public,youtube,True,True,False,1455597,375495,739,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Kpm48b7xSB4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-21T20:30:02Z,FIVE NIGHTS AT FREDDY´S ANIMADO,"Tona consiguió un trabajo

SÍGUEME EN MIS REDES!
Facebook:  https://www.facebook.com/eltonachu
Insta:  https://www.instagram.com/eltonachu
Twitter:  https://twitter.com/eltonachu

Te amo.",https://i.ytimg.com/vi/IfKaRENtz-4/default.jpg,https://i.ytimg.com/vi/IfKaRENtz-4/mqdefault.jpg,El Tona,FIVE NIGHTS AT FREDDY´S ANIMADO,"Tona consiguió un trabajo

SÍGUEME EN MIS REDES!
Facebook:  https://www.facebook.com/eltonachu
Insta:  https://www.instagram.com/eltonachu
Twitter:  https://twitter.com/eltonachu

Te amo.",processed,public,youtube,True,True,False,270059,49643,293,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/IfKaRENtz-4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-21T20:15:09Z,Natti Natasha x Nio Garcia x Brray - Philliecito [Official Video],"https://bit.ly/NattiNatashaYT
Natti Natasha x Nio Garcia x Brray - Philliecito [Official Video]

Suscríbete al canal de Pina Records el sello disquero más importante del género urbano: http://bit.ly/PinaRecordsYouTube

🎵 Stream/Download “""
Apple Music: https://SML.lnk.to/Philliecito/applemusic
Spotify: https://SML.lnk.to/Philliecito/spotify
Amazon: https://SML.lnk.to/Philliecito/amazonmusicstreaming
YouTube: https://SML.lnk.to/Philliecito/youtube
iTunes: https://SML.lnk.to/Philliecito/itunes
Deezer: https://SML.lnk.to/Philliecito/deezer

Letra:

Un philliecito, Balenciaga los ojos chiquitos
ciclón y blacky y ella con el tinto, no tire mala que ese es mi totito
enrola y prende...

Un philliecito, un bellaco y los ojos chiquitos
ciclón y blacky, y yo con el tinto, no tire la mala yo soy su culito 
enrola y prende un philliecito

Nio 

Ay no tire la mala que ella no e’ como tu sucia, que se bebe el agua después que tu se la ensucia, si yo me pongo puto ella se pone luciá
medir fuerzas conmigo es como guayar con Rusia 
y a que se lo meto pero completo, la cojo por el pelo y le doy contra el seto 
se lo hago bien rico, ella me tiene respeto; cuando ella me llama siempre se lo espetó 

Natti Natasha

Siempre rulay fumando high, flow Balenciaga y el blacky strike, un piquete por el cielo que nunca se cae y en la cama me espatarra y hago como el fly 

Coro

Un philliecito, Balenciaga los ojos chiquitos
ciclón y blacky y ella con el tinto, no tire mala que ese es mi totito
enrola y prende...

Un philliecito, un bellaco y los ojos chiquitos
ciclón y blacky, y yo con el tinto, no tire la mala yo soy su culito 
enrola y prende un philliecito


Natti Natasha 

Yo con el vino el con el blacky 
Siempre que fuma le mete bellaqui
Quita e tú contacto el nombre e’ natti 
Si te pone pa mi yo me pongo pa ti 
Un philliecito 
Y una aventura flow romeo 
El toro que llegó que se vaya pal rodeo 
Eso de tirar labia a usted le queda feo 
nadie me coge de trofeo

Yo soy la cobra kai 
Si tiro te cae 
Escúchalo pai 
En eso de labia eres mi hijo puedo ser tu Mai 
Flow Dubai 
Mi cotorra está volando 
No estoy con enemigo, yo siempre soy de tu bando  
Verde en los bolsillos 
La reina del barrio 
Andamos legal como venta e’ dispensario
No ensucies tu manos no te guaye 
Que quiero vacilar contigo to el tiempo en la calle

Siempre rulay fumando high, flow Balenciaga y el blacky strike, un piquete por el cielo que nunca se cae y en la cama me espatarra y hago como el fly 

Coro

Un philliecito, Balenciaga los ojos chiquitos
ciclón y blacky y ella con el tinto, no tire mala que ese es mi totito
enrola y prende...

Un philliecito, un bellaco y los ojos chiquitos
ciclón y blacky, y yo con el tinto, no tire la mala yo soy su culito 
enrola y prende un philliecito


Brray

Una veterana en la cabalgata
Encima mío chingándome se arrebata
Hay que darle la de oro y también la de plata
Me hace darle hasta que me deshidrata
2 blones, el brunch y las mimosas
Desde temprano la bellaquera es otra cosa 
La pillo como jack a Rose en la carroza
Y no para Hasta sacarme la lactosa
Por las noches 
Enrola en los dutches
Yo con mi ponche
Y ella con su vaina pal descorche
Una bellaka con clase
El phillie personal asi que ni se lo pases

To lo que se pone siempre le queda bonito
En navidades tiene el regalo en mi arbolito
Dicen que le gustan mis ojos chiquititos
Cuando prendemos...

Coro

Un philliecito, Balenciaga los ojos chiquitos
ciclón y blacky y ella con el tinto, no tire mala que ese es mi totito
enrola y prende...

Un philliecito, un bellaco y los ojos chiquitos
ciclón y blacky, y yo con el tinto, no tire la mala yo soy su culito 
enrola y prende un philliecito


Brray
Los verdaderos ya tu sabes
las ovejas negras baby
Natti natttt
sheeeshhhh


Playlists By Natti Natasha
➤ilumiNATTI : https://bit.ly/3eJheij
➤Official Videos: https://bit.ly/2E3soOh
➤Lo Mejor: https://bit.ly/3kMyE1z
➤Natti Natasha Live: https://bit.ly/3kHm0kk

Booking/Contrataciones
(787) 743-1100 / booking@pinarecords.net 
Press & Media: press@pinarecords.net

#NattiNatasha #LaDuraDeLasDuras #Philliecito",https://i.ytimg.com/vi/_LixwChqq4Y/default.jpg,https://i.ytimg.com/vi/_LixwChqq4Y/mqdefault.jpg,Natti Natasha,Natti Natasha x Nio Garcia x Brray - Philliecito [Official Video],"https://bit.ly/NattiNatashaYT
Natti Natasha x Nio Garcia x Brray - Philliecito [Official Video]

Suscríbete al canal de Pina Records el sello disquero más importante del género urbano: http://bit.ly/PinaRecordsYouTube

🎵 Stream/Download “""
Apple Music: https://SML.lnk.to/Philliecito/applemusic
Spotify: https://SML.lnk.to/Philliecito/spotify
Amazon: https://SML.lnk.to/Philliecito/amazonmusicstreaming
YouTube: https://SML.lnk.to/Philliecito/youtube
iTunes: https://SML.lnk.to/Philliecito/itunes
Deezer: https://SML.lnk.to/Philliecito/deezer

Letra:

Un philliecito, Balenciaga los ojos chiquitos
ciclón y blacky y ella con el tinto, no tire mala que ese es mi totito
enrola y prende...

Un philliecito, un bellaco y los ojos chiquitos
ciclón y blacky, y yo con el tinto, no tire la mala yo soy su culito 
enrola y prende un philliecito

Nio 

Ay no tire la mala que ella no e’ como tu sucia, que se bebe el agua después que tu se la ensucia, si yo me pongo puto ella se pone luciá
medir fuerzas conmigo es como guayar con Rusia 
y a que se lo meto pero completo, la cojo por el pelo y le doy contra el seto 
se lo hago bien rico, ella me tiene respeto; cuando ella me llama siempre se lo espetó 

Natti Natasha

Siempre rulay fumando high, flow Balenciaga y el blacky strike, un piquete por el cielo que nunca se cae y en la cama me espatarra y hago como el fly 

Coro

Un philliecito, Balenciaga los ojos chiquitos
ciclón y blacky y ella con el tinto, no tire mala que ese es mi totito
enrola y prende...

Un philliecito, un bellaco y los ojos chiquitos
ciclón y blacky, y yo con el tinto, no tire la mala yo soy su culito 
enrola y prende un philliecito


Natti Natasha 

Yo con el vino el con el blacky 
Siempre que fuma le mete bellaqui
Quita e tú contacto el nombre e’ natti 
Si te pone pa mi yo me pongo pa ti 
Un philliecito 
Y una aventura flow romeo 
El toro que llegó que se vaya pal rodeo 
Eso de tirar labia a usted le queda feo 
nadie me coge de trofeo

Yo soy la cobra kai 
Si tiro te cae 
Escúchalo pai 
En eso de labia eres mi hijo puedo ser tu Mai 
Flow Dubai 
Mi cotorra está volando 
No estoy con enemigo, yo siempre soy de tu bando  
Verde en los bolsillos 
La reina del barrio 
Andamos legal como venta e’ dispensario
No ensucies tu manos no te guaye 
Que quiero vacilar contigo to el tiempo en la calle

Siempre rulay fumando high, flow Balenciaga y el blacky strike, un piquete por el cielo que nunca se cae y en la cama me espatarra y hago como el fly 

Coro

Un philliecito, Balenciaga los ojos chiquitos
ciclón y blacky y ella con el tinto, no tire mala que ese es mi totito
enrola y prende...

Un philliecito, un bellaco y los ojos chiquitos
ciclón y blacky, y yo con el tinto, no tire la mala yo soy su culito 
enrola y prende un philliecito


Brray

Una veterana en la cabalgata
Encima mío chingándome se arrebata
Hay que darle la de oro y también la de plata
Me hace darle hasta que me deshidrata
2 blones, el brunch y las mimosas
Desde temprano la bellaquera es otra cosa 
La pillo como jack a Rose en la carroza
Y no para Hasta sacarme la lactosa
Por las noches 
Enrola en los dutches
Yo con mi ponche
Y ella con su vaina pal descorche
Una bellaka con clase
El phillie personal asi que ni se lo pases

To lo que se pone siempre le queda bonito
En navidades tiene el regalo en mi arbolito
Dicen que le gustan mis ojos chiquititos
Cuando prendemos...

Coro

Un philliecito, Balenciaga los ojos chiquitos
ciclón y blacky y ella con el tinto, no tire mala que ese es mi totito
enrola y prende...

Un philliecito, un bellaco y los ojos chiquitos
ciclón y blacky, y yo con el tinto, no tire la mala yo soy su culito 
enrola y prende un philliecito


Brray
Los verdaderos ya tu sabes
las ovejas negras baby
Natti natttt
sheeeshhhh


Playlists By Natti Natasha
➤ilumiNATTI : https://bit.ly/3eJheij
➤Official Videos: https://bit.ly/2E3soOh
➤Lo Mejor: https://bit.ly/3kMyE1z
➤Natti Natasha Live: https://bit.ly/3kHm0kk

Booking/Contrataciones
(787) 743-1100 / booking@pinarecords.net 
Press & Media: press@pinarecords.net

#NattiNatasha #LaDuraDeLasDuras #Philliecito",processed,public,youtube,True,True,False,1203350,108212,2722,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/_LixwChqq4Y"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-22T10:19:25Z,"MEXICO ""GOLEA"" A FRANCIA EN JUEGOS OLIMPICOS (MEXICO 4-1 FRANCIA) - IVANSFULL","AMIGOS !!! MEXICO DEBUTO EN JUEGOS OLIMPICOS CON UN PARTIDAZO FRENTE A FRANCIA, GANANDOLO 4 -1 ! ASI VIVIMOS EL PARTIDO DESDE MEXICO !! 

MEXICO VS ALEMANIA: https://youtu.be/bNSs8IdKUAs

SUSCRIBETE SI ERES FUTBOLERO DE CORAZON !

INSTAGRAM: IVANSFULL - http://instagram.com/ivansfull/ 
FACEBOOK: IVANSFULL-  https://www.facebook.com/ivansfull1
TWITTER:  - https://twitter.com/serch_pr - @serch_pr 

VIDEO ANTERIOR: https://youtu.be/ls2IsxsHzq0


ACOMPAÑAME EN MI VIDA: https://youtu.be/b7MaIaOsfBMcom",https://i.ytimg.com/vi/9oIzpO4xi_U/default.jpg,https://i.ytimg.com/vi/9oIzpO4xi_U/mqdefault.jpg,ivansfull,"MEXICO ""GOLEA"" A FRANCIA EN JUEGOS OLIMPICOS (MEXICO 4-1 FRANCIA) - IVANSFULL","AMIGOS !!! MEXICO DEBUTO EN JUEGOS OLIMPICOS CON UN PARTIDAZO FRENTE A FRANCIA, GANANDOLO 4 -1 ! ASI VIVIMOS EL PARTIDO DESDE MEXICO !! 

MEXICO VS ALEMANIA: https://youtu.be/bNSs8IdKUAs

SUSCRIBETE SI ERES FUTBOLERO DE CORAZON !

INSTAGRAM: IVANSFULL - http://instagram.com/ivansfull/ 
FACEBOOK: IVANSFULL-  https://www.facebook.com/ivansfull1
TWITTER:  - https://twitter.com/serch_pr - @serch_pr 

VIDEO ANTERIOR: https://youtu.be/ls2IsxsHzq0


ACOMPAÑAME EN MI VIDA: https://youtu.be/b7MaIaOsfBMcom",processed,public,youtube,True,True,False,59481,5183,112,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/9oIzpO4xi_U"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-21T23:02:23Z,LLEGAMOS A LA VILLA OLIMPICA (TOKIO 2020)....,videos,https://i.ytimg.com/vi/vNQSgJxbckQ/default.jpg,https://i.ytimg.com/vi/vNQSgJxbckQ/mqdefault.jpg,Canelo Angulo,LLEGAMOS A LA VILLA OLIMPICA (TOKIO 2020)....,videos,processed,public,youtube,True,True,False,177866,18850,81,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/vNQSgJxbckQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-20T21:20:38Z,PREGUNTAS QUE HE EVADIDO | Domelipa,"tenkiu por ver

Estas preguntas son fuertes xd no c ofendan solo fui sincera. los tqm",https://i.ytimg.com/vi/WAghpNi-mUg/default.jpg,https://i.ytimg.com/vi/WAghpNi-mUg/mqdefault.jpg,Domelipa,PREGUNTAS QUE HE EVADIDO | Domelipa,"tenkiu por ver

Estas preguntas son fuertes xd no c ofendan solo fui sincera. los tqm",processed,public,youtube,True,True,False,2092073,249701,4574,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/WAghpNi-mUg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
