snippet.publishedAt,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.medium.url,snippet.channelTitle,snippet.localized.title,snippet.localized.description,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.dislikeCount,player.embedHtml
2021-07-18T17:00:00Z,If every planet was as close to us as the moon is.... 😳,"Twitch: http://twitch.tv/sambucha


#streamer #space #shorts",https://i.ytimg.com/vi/-Mj68q6adqE/default.jpg,https://i.ytimg.com/vi/-Mj68q6adqE/mqdefault.jpg,Sambucha,If every planet was as close to us as the moon is.... 😳,"Twitch: http://twitch.tv/sambucha


#streamer #space #shorts",processed,public,youtube,True,True,False,6060610,521304,9074,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/-Mj68q6adqE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-21T02:08:07Z,The Problem With Jon Stewart | The Problem With Dicks In Space,"The Problem with Jon Stewart drops in September. In the meantime, we made this...

Starring Jason Alexander, Adam Pally, Tracy Morgan, and Ricky Gervais.",https://i.ytimg.com/vi/3LPiM9d5QUM/default.jpg,https://i.ytimg.com/vi/3LPiM9d5QUM/mqdefault.jpg,The Problem With Jon Stewart,The Problem With Jon Stewart | The Problem With Dicks In Space,"The Problem with Jon Stewart drops in September. In the meantime, we made this...

Starring Jason Alexander, Adam Pally, Tracy Morgan, and Ricky Gervais.",processed,public,youtube,True,True,False,588294,15543,483,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/3LPiM9d5QUM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-22T17:25:02Z,Apex Legends: Emergence Launch Trailer,"Change is constant in the Apex Games; are you watching closely? Pay attention or pay the price when Apex Legends: Emergence launches August 3.

http://x.ea.com/69275 

Apex Legends™ is a free-to-play hero shooter  game where legendary characters battle for glory, fame, and fortune on the fringes of the Frontier. Play for free now on PlayStation® 4, PlayStation 5, Xbox One, Xbox Series X|S, Nintendo Switch, and PC via Origin and Steam.

Learn more about Apex Legends – Emergence: http://x.ea.com/69275 

Check out our YouTube channel: http://x.ea.com/56710.

Follow us on Twitter: https://twitter.com/playapex.

Follow us on Instagram: https://www.instagram.com/playapex/.
 

#ApexLegendsEmergence  #ApexEmergence #ApexLegends 

MUSIC CREDITS
“Ghost”
Performed by Marvin Brooks
Remix by 2WEI",https://i.ytimg.com/vi/uQBKoZIYNrs/default.jpg,https://i.ytimg.com/vi/uQBKoZIYNrs/mqdefault.jpg,Apex Legends,Apex Legends: Emergence Launch Trailer,"Change is constant in the Apex Games; are you watching closely? Pay attention or pay the price when Apex Legends: Emergence launches August 3.

http://x.ea.com/69275 

Apex Legends™ is a free-to-play hero shooter  game where legendary characters battle for glory, fame, and fortune on the fringes of the Frontier. Play for free now on PlayStation® 4, PlayStation 5, Xbox One, Xbox Series X|S, Nintendo Switch, and PC via Origin and Steam.

Learn more about Apex Legends – Emergence: http://x.ea.com/69275 

Check out our YouTube channel: http://x.ea.com/56710.

Follow us on Twitter: https://twitter.com/playapex.

Follow us on Instagram: https://www.instagram.com/playapex/.
 

#ApexLegendsEmergence  #ApexEmergence #ApexLegends 

MUSIC CREDITS
“Ghost”
Performed by Marvin Brooks
Remix by 2WEI",processed,public,youtube,True,True,False,2032813,143589,2088,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/uQBKoZIYNrs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-21T18:12:53Z,"Minecraft, But The World Is TNT!","George, Punz , and I are gonna attempt to beat Minecraft but the entire world is made out of TNT!
Check out Punz and George's YouTube and Twitch channels!!!

Punz - https://www.twitch.tv/punz, https://www.youtube.com/channel/UC3WPr2tp5UaVIMxbowcpu3A

George - https://www.twitch.tv/georgenotfound, https://www.youtube.com/user/GeorgeeeHDPlays

SUBSCRIBE!!!

Watch me live on Twitch!
https://www.twitch.tv/karljacobs

Join my Discord server!
https://discord.gg/ecH97hH66m
----------------------------------------------------------------
Follow me on all socials!
• Twitter - https://twitter.com/KarlJacobs_
•  Instagram - https://www.instagram.com/karljacobs_/
--------------------------------------------------------------------",https://i.ytimg.com/vi/IhmJbbLE9V4/default.jpg,https://i.ytimg.com/vi/IhmJbbLE9V4/mqdefault.jpg,Karl,"Minecraft, But The World Is TNT!","George, Punz , and I are gonna attempt to beat Minecraft but the entire world is made out of TNT!
Check out Punz and George's YouTube and Twitch channels!!!

Punz - https://www.twitch.tv/punz, https://www.youtube.com/channel/UC3WPr2tp5UaVIMxbowcpu3A

George - https://www.twitch.tv/georgenotfound, https://www.youtube.com/user/GeorgeeeHDPlays

SUBSCRIBE!!!

Watch me live on Twitch!
https://www.twitch.tv/karljacobs

Join my Discord server!
https://discord.gg/ecH97hH66m
----------------------------------------------------------------
Follow me on all socials!
• Twitter - https://twitter.com/KarlJacobs_
•  Instagram - https://www.instagram.com/karljacobs_/
--------------------------------------------------------------------",processed,public,youtube,True,True,False,1274539,129423,1048,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/IhmJbbLE9V4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-22T07:00:13Z,Kyle Sandilands - Get Vaxxed Baby (Official Video),"EXCLUSIVE MUSIC VIDEO premiere of Kyle's Vaccine Anthem ""Get Vaxxed Baby"" 💉🎵 #KJshow


MORE VIDEOS ON FACEBOOK: https://www.facebook.com/kyleandjackieoshow/
INSTAGRAM: @kiis1065 (https://www.instagram.com/kiis1065/)
TWITTER: @kiis1065 (https://twitter.com/KIIS1065)
WEBSITE: http://www.kiis1065.com.au/",https://i.ytimg.com/vi/JNbmUYF_xNo/default.jpg,https://i.ytimg.com/vi/JNbmUYF_xNo/mqdefault.jpg,Kyle and Jackie O,Kyle Sandilands - Get Vaxxed Baby (Official Video),"EXCLUSIVE MUSIC VIDEO premiere of Kyle's Vaccine Anthem ""Get Vaxxed Baby"" 💉🎵 #KJshow


MORE VIDEOS ON FACEBOOK: https://www.facebook.com/kyleandjackieoshow/
INSTAGRAM: @kiis1065 (https://www.instagram.com/kiis1065/)
TWITTER: @kiis1065 (https://twitter.com/KIIS1065)
WEBSITE: http://www.kiis1065.com.au/",processed,public,youtube,True,True,False,17540,530,239,"<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/JNbmUYF_xNo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-21T06:19:18Z,WOMBAT - BLACK SHEEP 2,"Support Batski = https://merchfan.co/collections/wombat#
https://www.instagram.com/wombatsback/
Produced by McBain
Mixed and Mastered by Callum Ball 
Filmed and edited by Taylor",https://i.ytimg.com/vi/eUHqmQ2I8YE/default.jpg,https://i.ytimg.com/vi/eUHqmQ2I8YE/mqdefault.jpg,WOMBAT,WOMBAT - BLACK SHEEP 2,"Support Batski = https://merchfan.co/collections/wombat#
https://www.instagram.com/wombatsback/
Produced by McBain
Mixed and Mastered by Callum Ball 
Filmed and edited by Taylor",processed,public,youtube,True,True,False,33642,3419,35,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/eUHqmQ2I8YE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-22T01:00:09Z,"STEVEWILLDOIT GAVE ME A $60,000 CHAIN!!","Subscribe to the channel! Click Here!
https://www.youtube.com/channel/UCWTQG2aMDYKGDqYEGqJb1FA/?sub_confirmation=1

Subscribe Here! https://www.youtube.com/bradleymartynonline?sub_confirmation=1

GET MY SUPPLEMENTS: https://www.originsupps.com/

GET MY DAILY WORKOUTS: https://www.bradleymartyn.com/

Get the Apparel & Gear! http://WWW.RAWGEAR.COM

TRAINING PROGRAMS AND MEAL PLANS!
https://www.bradleymartyn.com/1-on-1

INTERACT WITH ME!+
INSTAGRAM: http://www.instagram.com/bradleymartyn
TWITTER: https://twitter.com/bradleymartyn
FACEBOOK: http://www.facebook.com/bradleymartyn
SNAPCHAT: BRADLEYMARTYN

=============================================

RAWGEAR! : http://WWW.RAWGEAR.COM",https://i.ytimg.com/vi/-sSr9q_Y_fk/default.jpg,https://i.ytimg.com/vi/-sSr9q_Y_fk/mqdefault.jpg,Life of Bradley Martyn,"STEVEWILLDOIT GAVE ME A $60,000 CHAIN!!","Subscribe to the channel! Click Here!
https://www.youtube.com/channel/UCWTQG2aMDYKGDqYEGqJb1FA/?sub_confirmation=1

Subscribe Here! https://www.youtube.com/bradleymartynonline?sub_confirmation=1

GET MY SUPPLEMENTS: https://www.originsupps.com/

GET MY DAILY WORKOUTS: https://www.bradleymartyn.com/

Get the Apparel & Gear! http://WWW.RAWGEAR.COM

TRAINING PROGRAMS AND MEAL PLANS!
https://www.bradleymartyn.com/1-on-1

INTERACT WITH ME!+
INSTAGRAM: http://www.instagram.com/bradleymartyn
TWITTER: https://twitter.com/bradleymartyn
FACEBOOK: http://www.facebook.com/bradleymartyn
SNAPCHAT: BRADLEYMARTYN

=============================================

RAWGEAR! : http://WWW.RAWGEAR.COM",processed,public,youtube,True,True,False,801806,33482,401,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/-sSr9q_Y_fk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-20T20:06:18Z,KSI x Logan Paul - IMPAULSIVE | Behind The Scenes,"Get Surfshark VPN at https://surfshark.deals/geordie and enter promo code GEORDIE for 83% off and 3 extra months for FREE! 

Behind The Scenes of KSI on Logan Paul's Podcast, hosted at True Geordie's London studio. 

📧 Business Email : info@truegeordie.com

📹 Main Channel : https://www.youtube.com/truegeordie

👑 TGX Channel : https://www.youtube.com/channel/UCpLh6CawAd90bJ9tyDBovTg

⚽️ The Kick Off Channel : https://www.youtube.com/thekickoff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial

🎨 Logan Painting By: https://www.instagram.com/rossbainesart/",https://i.ytimg.com/vi/OrpHM3WARBw/default.jpg,https://i.ytimg.com/vi/OrpHM3WARBw/mqdefault.jpg,True Geordie,KSI x Logan Paul - IMPAULSIVE | Behind The Scenes,"Get Surfshark VPN at https://surfshark.deals/geordie and enter promo code GEORDIE for 83% off and 3 extra months for FREE! 

Behind The Scenes of KSI on Logan Paul's Podcast, hosted at True Geordie's London studio. 

📧 Business Email : info@truegeordie.com

📹 Main Channel : https://www.youtube.com/truegeordie

👑 TGX Channel : https://www.youtube.com/channel/UCpLh6CawAd90bJ9tyDBovTg

⚽️ The Kick Off Channel : https://www.youtube.com/thekickoff 

🐦 Twitter : https://twitter.com/TrueGeordieTG

📸 Instagram : https://instagram.com/TrueGeordieOfficial

🎨 Logan Painting By: https://www.instagram.com/rossbainesart/",processed,public,youtube,True,True,False,1015077,70708,370,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/OrpHM3WARBw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-17T16:48:23Z,Impossible iPhone Trick Shot,The most satisfying iPhone trick shot. #shorts,https://i.ytimg.com/vi/0F9sX_CHi3g/default.jpg,https://i.ytimg.com/vi/0F9sX_CHi3g/mqdefault.jpg,That's Amazing Shorts,Impossible iPhone Trick Shot,The most satisfying iPhone trick shot. #shorts,processed,public,youtube,True,True,False,35504315,1766163,44393,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/0F9sX_CHi3g"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-01T20:35:28Z,I am a fool lol,"►1️⃣Main Channel: https://www.youtube.com/channel/UCfjkT6s1PX12iylzW2jTDIw
►Full Original Video: https://youtu.be/y8NU8_AGT8Y
►Follow me here!:
1️⃣Main Channel: https://www.youtube.com/channel/UCfjkT6s1PX12iylzW2jTDIw
🌲Link Tree - https://linktr.ee/0NIC
💬Discord - https://discord.gg/vV2z5zx​
💰 Donations - https://streamlabs.com/onic/tip
♪TikTok - https://tinyurl.com/2vss6we8
🩳Shorts Chanel - https://www.youtube.com/channel/UC0uDaUoLkg9EpJBxD_iv9YQ
🐦Twitter - https://twitter.com/ONICGAMER
📘 Facebook - https://www.facebook.com/ONIC-104268305223541

►Sensitivity: 400 DPI, 10 In Game Sensitivity, 120 FOV

My Videos are very much inspired by and similar to Aculite, jackfrags, M3RKMUS1C, NateGibson, ExoGhost, TheGamingDefinition, Tomographic, and FRANKIEonPC!

#Shorts #Warzone #CoD",https://i.ytimg.com/vi/001eSZaMnf8/default.jpg,https://i.ytimg.com/vi/001eSZaMnf8/mqdefault.jpg,ONIC SHORTS,I am a fool lol,"►1️⃣Main Channel: https://www.youtube.com/channel/UCfjkT6s1PX12iylzW2jTDIw
►Full Original Video: https://youtu.be/y8NU8_AGT8Y
►Follow me here!:
1️⃣Main Channel: https://www.youtube.com/channel/UCfjkT6s1PX12iylzW2jTDIw
🌲Link Tree - https://linktr.ee/0NIC
💬Discord - https://discord.gg/vV2z5zx​
💰 Donations - https://streamlabs.com/onic/tip
♪TikTok - https://tinyurl.com/2vss6we8
🩳Shorts Chanel - https://www.youtube.com/channel/UC0uDaUoLkg9EpJBxD_iv9YQ
🐦Twitter - https://twitter.com/ONICGAMER
📘 Facebook - https://www.facebook.com/ONIC-104268305223541

►Sensitivity: 400 DPI, 10 In Game Sensitivity, 120 FOV

My Videos are very much inspired by and similar to Aculite, jackfrags, M3RKMUS1C, NateGibson, ExoGhost, TheGamingDefinition, Tomographic, and FRANKIEonPC!

#Shorts #Warzone #CoD",processed,public,youtube,True,True,False,4008867,256099,3380,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/001eSZaMnf8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-21T22:03:50Z,"Stray Kids ""NOEASY"" Thunderous Trailer","Stray Kids(스트레이 키즈) ""NOEASY"" Thunderous Trailer

Stray Kids Digital Single ""Mixtape : 애"" 
iTunes & Apple Music: https://apple.co/3dc63xQ
Spotify: https://spoti.fi/3qykdyY

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈
#NOEASY
#StrayKidsComeback
#YouMakeStrayKidsStay",https://i.ytimg.com/vi/Kpm48b7xSB4/default.jpg,https://i.ytimg.com/vi/Kpm48b7xSB4/mqdefault.jpg,JYP Entertainment,"Stray Kids ""NOEASY"" Thunderous Trailer","Stray Kids(스트레이 키즈) ""NOEASY"" Thunderous Trailer

Stray Kids Digital Single ""Mixtape : 애"" 
iTunes & Apple Music: https://apple.co/3dc63xQ
Spotify: https://spoti.fi/3qykdyY

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈
#NOEASY
#StrayKidsComeback
#YouMakeStrayKidsStay",processed,public,youtube,True,True,False,1455597,375489,739,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Kpm48b7xSB4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-07T23:02:23Z,Minecraft But I only walk on Sand EXPLAINED,#shorts,https://i.ytimg.com/vi/SXJ_n_Rpya8/default.jpg,https://i.ytimg.com/vi/SXJ_n_Rpya8/mqdefault.jpg,Seawatt Shorts,Minecraft But I only walk on Sand EXPLAINED,#shorts,processed,public,youtube,True,True,False,3328642,227064,3196,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/SXJ_n_Rpya8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-21T16:15:02Z,*NEW* GTA 5 Online SOLO Unlimited MONEY Glitch Car Duplication Glitch! LOS SANTOS TUNERS UPDATE,"Gta 5 online Duplication Car Money glitch that are all clean dups and will not get you banned. New Solo Money glitch gta 5 online. Gta 5 online los santos tuners money glitch after the update,2021 summer update

Instagram: https://www.instagram.com/icloudzxv/
Second Channel: https://www.youtube.com/channel/UCp9pLcXcsTmFOxPrq49STJQ
Discord: https://discord.gg/n23mgZd


IGNORE THIS

Gta5 glitches,gta5 working glitches,gta5 money glitches,gta5 glitch,gta5,grand theft auto, gta5 YouTube,gta5 real glitches,gta5 car DUPLICATION glitches,gta5 dupe glitch,gta5 glitches working after casino dlc,gta5 solo glitch,gta5 solo money glitch,gta5 solo easy glitches,top 3 gta5 glitches,gta5 gctf glitches,glitches,gta5,gta5 car duplication,gta5 car,gta5 money,dupe glitches,gta 5 money glitch,gta money glitch,gta 5 solo money glitch,gta v money glitch,gta 5 online money glitch,gta 5 glitch,money glitch gta 5,money glitch gta 5 online,gta 5 glitches,gta 5 money glitch ps4,gta 5 money glitch solo,gta 5 money glitch xbox one,gta 5 unlimited money glitch,gta 5 money glitch pc,gta 5 duplication glitch,gta v solo money glitch,gta5 GODMODE glitches, Gta5 real glitches,gta5 working money glitches,gta5 gctf glitch,Benny's merge glitch,gta5 Benny's merge,gta5 modded cars,gta5 modded cars glitch,gta5 massive car and glitch,gta5 car glitch,solo duplication glitch,solo gta5 money glitch,easiest gta5 money glitch,easiest gta5 glitches,money,gta5 money,gta5 cash glitch,gta 5 car duplication glitch,gta v car duplication glitch,gta 5 duplication glitch,gta v duplication glitch,gta car duplication glitch,gta 5 car",https://i.ytimg.com/vi/F1bsdvb_d3k/default.jpg,https://i.ytimg.com/vi/F1bsdvb_d3k/mqdefault.jpg,iCloudz,*NEW* GTA 5 Online SOLO Unlimited MONEY Glitch Car Duplication Glitch! LOS SANTOS TUNERS UPDATE,"Gta 5 online Duplication Car Money glitch that are all clean dups and will not get you banned. New Solo Money glitch gta 5 online. Gta 5 online los santos tuners money glitch after the update,2021 summer update

Instagram: https://www.instagram.com/icloudzxv/
Second Channel: https://www.youtube.com/channel/UCp9pLcXcsTmFOxPrq49STJQ
Discord: https://discord.gg/n23mgZd


IGNORE THIS

Gta5 glitches,gta5 working glitches,gta5 money glitches,gta5 glitch,gta5,grand theft auto, gta5 YouTube,gta5 real glitches,gta5 car DUPLICATION glitches,gta5 dupe glitch,gta5 glitches working after casino dlc,gta5 solo glitch,gta5 solo money glitch,gta5 solo easy glitches,top 3 gta5 glitches,gta5 gctf glitches,glitches,gta5,gta5 car duplication,gta5 car,gta5 money,dupe glitches,gta 5 money glitch,gta money glitch,gta 5 solo money glitch,gta v money glitch,gta 5 online money glitch,gta 5 glitch,money glitch gta 5,money glitch gta 5 online,gta 5 glitches,gta 5 money glitch ps4,gta 5 money glitch solo,gta 5 money glitch xbox one,gta 5 unlimited money glitch,gta 5 money glitch pc,gta 5 duplication glitch,gta v solo money glitch,gta5 GODMODE glitches, Gta5 real glitches,gta5 working money glitches,gta5 gctf glitch,Benny's merge glitch,gta5 Benny's merge,gta5 modded cars,gta5 modded cars glitch,gta5 massive car and glitch,gta5 car glitch,solo duplication glitch,solo gta5 money glitch,easiest gta5 money glitch,easiest gta5 glitches,money,gta5 money,gta5 cash glitch,gta 5 car duplication glitch,gta v car duplication glitch,gta 5 duplication glitch,gta v duplication glitch,gta car duplication glitch,gta 5 car",processed,public,youtube,True,True,False,321656,13844,340,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/F1bsdvb_d3k"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-20T13:54:56Z,Replay - New Shepard First Human Flight,"On July 20, Blue Origin successfully completed New Shepard’s first human flight with four private citizens onboard.",https://i.ytimg.com/vi/tMHhXzpwupU/default.jpg,https://i.ytimg.com/vi/tMHhXzpwupU/mqdefault.jpg,Blue Origin,Replay - New Shepard First Human Flight,"On July 20, Blue Origin successfully completed New Shepard’s first human flight with four private citizens onboard.",processed,public,youtube,True,True,False,3626451,47960,3219,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/tMHhXzpwupU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-10T23:00:02Z,High Dive Backwards Fancy Dive off Diving Board #shorts,"High Dive Backwards Fancy Dive off Diving Board #shorts

Subscribe: @Underwater Tori Shorts 
@Underwater Tori 
@TooMutchTori",https://i.ytimg.com/vi/A6oI2w1wZuc/default.jpg,https://i.ytimg.com/vi/A6oI2w1wZuc/mqdefault.jpg,Underwater Tori Shorts,High Dive Backwards Fancy Dive off Diving Board #shorts,"High Dive Backwards Fancy Dive off Diving Board #shorts

Subscribe: @Underwater Tori Shorts 
@Underwater Tori 
@TooMutchTori",processed,public,youtube,True,True,False,32392309,342846,41464,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/A6oI2w1wZuc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-20T13:47:25Z,See Jeff Bezos Launch Into Space With Blue Origin Crew,"On the first passenger test flight for his space company Blue Origin, Jeff Bezos blasted into space from West Texas along with his brother Mark Bezos, 82-year-old aviator Wally Funk and 18-year-old physics student Oliver Daemen aboard the rocket New Shepard. NBC’s Tom Costello reports for TODAY from Corn Ranch, Texas.

» Subscribe to TODAY: http://on.today.com/SubscribeToTODAY
» Watch the latest from TODAY: http://bit.ly/LatestTODAY

About: TODAY brings you the latest headlines and expert tips on money, health and parenting. We wake up every morning to give you and your family all you need to start your day. If it matters to you, it matters to us. We are in the people business. Subscribe to our channel for exclusive TODAY archival footage & our original web series.  

Connect with TODAY Online!
Visit TODAY's Website: http://on.today.com/ReadTODAY
Find TODAY on Facebook: http://on.today.com/LikeTODAY
Follow TODAY on Twitter: http://on.today.com/FollowTODAY
Follow TODAY on Instagram: http://on.today.com/InstaTODAY

#BlueOrigin #Bezos #Space",https://i.ytimg.com/vi/jyRKGjVEo0M/default.jpg,https://i.ytimg.com/vi/jyRKGjVEo0M/mqdefault.jpg,TODAY,See Jeff Bezos Launch Into Space With Blue Origin Crew,"On the first passenger test flight for his space company Blue Origin, Jeff Bezos blasted into space from West Texas along with his brother Mark Bezos, 82-year-old aviator Wally Funk and 18-year-old physics student Oliver Daemen aboard the rocket New Shepard. NBC’s Tom Costello reports for TODAY from Corn Ranch, Texas.

» Subscribe to TODAY: http://on.today.com/SubscribeToTODAY
» Watch the latest from TODAY: http://bit.ly/LatestTODAY

About: TODAY brings you the latest headlines and expert tips on money, health and parenting. We wake up every morning to give you and your family all you need to start your day. If it matters to you, it matters to us. We are in the people business. Subscribe to our channel for exclusive TODAY archival footage & our original web series.  

Connect with TODAY Online!
Visit TODAY's Website: http://on.today.com/ReadTODAY
Find TODAY on Facebook: http://on.today.com/LikeTODAY
Follow TODAY on Twitter: http://on.today.com/FollowTODAY
Follow TODAY on Instagram: http://on.today.com/InstaTODAY

#BlueOrigin #Bezos #Space",processed,public,youtube,True,True,False,876257,8977,1365,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/jyRKGjVEo0M"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-19T02:04:53Z,The air fryer was not done with that steak ma’am #shorts,#shorts,https://i.ytimg.com/vi/n0FBGvtFZn8/default.jpg,https://i.ytimg.com/vi/n0FBGvtFZn8/mqdefault.jpg,360juice,The air fryer was not done with that steak ma’am #shorts,#shorts,processed,public,youtube,True,True,False,2356930,104308,5061,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/n0FBGvtFZn8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
2021-07-20T08:00:05Z,BNB 80 Ep. 11 || First Drive In The 80 Series,"**Win a ride in the BNB 80**
Every $$ spent is an entry, winner drawn next 80 build Episode:
BNB Merchandise: 
https://www.builtnotbought.com.au/store

Catch Up On Other 80 Episodes: 
https://bit.ly/3irrJrs

Interchiller Episode:
https://youtu.be/btMOkcugJxk

Welcome back to the BNB 80 Ep. 11!!
In this Episode I take the 80 series landcruiser for its first drive ever!!
The Vancruiser is going to be one hell of a fast 4wd let me tell you that!!!

#builtnotbought #bnb80 #sameyles

Please SUBSCRIBE & ENJOY :)

Follow the Adventure!
Website:  https://www.builtnotbought.com.au/
Facebook: https://www.facebook.com/builtnotbought4x4/
Instagram: https://www.instagram.com/sam_eyles/
Youtube: https://www.youtube.com/user/speyles/
Patreon: https://www.patreon.com/sameyles/

Our Mission!

“Built Not Bought is a multi-disciplined automotive and outdoor entertainment outlet. 
We live by the term “EDU-TAINMENT” a cross between education and entertainment. A one-stop-shop for all DIYers to learn, engage and be inspired by our brand.""NB Merchandise: https://www.builtnotbought.com.au/store",https://i.ytimg.com/vi/OLRWW64Ll1Q/default.jpg,https://i.ytimg.com/vi/OLRWW64Ll1Q/mqdefault.jpg,Built Not Bought,BNB 80 Ep. 11 || First Drive In The 80 Series,"**Win a ride in the BNB 80**
Every $$ spent is an entry, winner drawn next 80 build Episode:
BNB Merchandise: 
https://www.builtnotbought.com.au/store

Catch Up On Other 80 Episodes: 
https://bit.ly/3irrJrs

Interchiller Episode:
https://youtu.be/btMOkcugJxk

Welcome back to the BNB 80 Ep. 11!!
In this Episode I take the 80 series landcruiser for its first drive ever!!
The Vancruiser is going to be one hell of a fast 4wd let me tell you that!!!

#builtnotbought #bnb80 #sameyles

Please SUBSCRIBE & ENJOY :)

Follow the Adventure!
Website:  https://www.builtnotbought.com.au/
Facebook: https://www.facebook.com/builtnotbought4x4/
Instagram: https://www.instagram.com/sam_eyles/
Youtube: https://www.youtube.com/user/speyles/
Patreon: https://www.patreon.com/sameyles/

Our Mission!

“Built Not Bought is a multi-disciplined automotive and outdoor entertainment outlet. 
We live by the term “EDU-TAINMENT” a cross between education and entertainment. A one-stop-shop for all DIYers to learn, engage and be inspired by our brand.""NB Merchandise: https://www.builtnotbought.com.au/store",processed,public,youtube,True,True,False,86990,4571,25,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/OLRWW64Ll1Q"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
